locality_id,state_id,state_name,locality_name
678,3,KELANTAN,BUKIT DURIAN
679,3,KELANTAN,BUKIT MARAK
680,3,KELANTAN,BUKIT MERBAU
681,3,KELANTAN,BUKIT MERTAJAM
682,3,KELANTAN,BUKIT TANAH
683,3,KELANTAN,BUKIT TUKU
684,3,KELANTAN,BULOH POH
685,3,KELANTAN,BUNGA TANJONG
686,3,KELANTAN,BUNOHAN
687,3,KELANTAN,BUNUT PAYONG
688,3,KELANTAN,BUNUT SARANG BURONG
689,3,KELANTAN,BUNUT SUSU
690,3,KELANTAN,BUT
691,3,KELANTAN,CHABANG EMPAT
692,3,KELANTAN,CHANGGAI
693,3,KELANTAN,CHAP
694,3,KELANTAN,CHE LATIFF
695,3,KELANTAN,CHEKLI
696,3,KELANTAN,CHEKOK
697,3,KELANTAN,CHENDERONG BATU
698,3,KELANTAN,CHERANG HANGUS
699,3,KELANTAN,CHERANG MELINTANG
700,3,KELANTAN,CHERANG RUKU
701,3,KELANTAN,CHETOK
702,3,KELANTAN,CHICHA
703,3,KELANTAN,DABONG
704,3,KELANTAN,DAL
705,3,KELANTAN,DEMIT
706,3,KELANTAN,DEWAN
707,3,KELANTAN,DEWAN BETA
708,3,KELANTAN,DUSON RENDAH
709,3,KELANTAN,ENGGONG
710,3,KELANTAN,GADING GALOH
711,3,KELANTAN,GAJAH
712,3,KELANTAN,GAJAH MATI
713,3,KELANTAN,GAYONG
714,3,KELANTAN,GELAM
715,3,KELANTAN,GETING
716,3,KELANTAN,GONG CHAPA
717,3,KELANTAN,GONG CHENGAL
718,3,KELANTAN,GONG DATOK BARAT
719,3,KELANTAN,GONG DATOK TIMOR
720,3,KELANTAN,GONG GARU
721,3,KELANTAN,GONG KULIM
722,3,KELANTAN,GONG NANGKA
723,3,KELANTAN,GONG PACHAT
724,3,KELANTAN,GUA
725,3,KELANTAN,GUA MUSANG
726,3,KELANTAN,GUAL NERING
727,3,KELANTAN,GUAL PERIOK
728,3,KELANTAN,GUNONG
729,3,KELANTAN,GUNTONG
730,3,KELANTAN,GUNUNG
731,3,KELANTAN,HAU
732,3,KELANTAN,HENDROP
733,3,KELANTAN,JABO
734,3,KELANTAN,JAKAR
735,3,KELANTAN,JAL
736,3,KELANTAN,JEDOK
737,3,KELANTAN,JEJAWI
738,3,KELANTAN,JELAWAT
739,3,KELANTAN,JELI
740,3,KELANTAN,JELI TEPI SUNGAI
741,3,KELANTAN,JELUTONG
742,3,KELANTAN,JERAM
743,3,KELANTAN,JEREK
744,3,KELANTAN,JERUS
745,3,KELANTAN,JOH
746,3,KELANTAN,KADOK
747,3,KELANTAN,KALA
748,3,KELANTAN,KALAI
749,3,KELANTAN,KAMPONG LAUT
750,3,KELANTAN,KAMPONG SIREH
751,3,KELANTAN,KAMPONG WAKAF
752,3,KELANTAN,KAMPUNG BINJAI 2 KEDAI MULONG
753,3,KELANTAN,KAMPUNG BULOH POH
754,3,KELANTAN,KAMPUNG SELISING
755,3,KELANTAN,KAMPUNG TEBING TINGGI
756,3,KELANTAN,KANDEK
757,3,KELANTAN,KANDIS
758,3,KELANTAN,KANGKONG
759,3,KELANTAN,KARANG
760,3,KELANTAN,KASA
761,3,KELANTAN,KECIL LOJING
762,3,KELANTAN,KEDAI BULOH
763,3,KELANTAN,KEDAI CHEKOK
764,3,KELANTAN,KEDAI LALAT
765,3,KELANTAN,KEDAI MULONG
766,3,KELANTAN,KEDONDONG
767,3,KELANTAN,KELABORAN
768,3,KELANTAN,KELANTAN
769,3,KELANTAN,KELAWEH
770,3,KELANTAN,KEM DESA PAHLAWAN
771,3,KELANTAN,KEMUBU
772,3,KELANTAN,KEMUMIN
773,3,KELANTAN,KENAK
774,3,KELANTAN,KENALI
775,3,KELANTAN,KENOR
776,3,KELANTAN,KERASAK
777,3,KELANTAN,KERAWANG
778,3,KELANTAN,KERETAH
779,3,KELANTAN,KERILLA
780,3,KELANTAN,KETEREH
781,3,KELANTAN,KETEREH BARAT
782,3,KELANTAN,KETEREH KOTA BHARU
783,3,KELANTAN,KETEREH TIMOR
784,3,KELANTAN,KETIL
785,3,KELANTAN,KIAT
786,3,KELANTAN,KIJANG
787,3,KELANTAN,KOH
788,3,KELANTAN,KOK KELI
789,3,KELANTAN,KOK LANAS
790,3,KELANTAN,KOK LANAS KETEREH KOTA BHARU
791,3,KELANTAN,KOK LANAS KOTA BHARU
792,3,KELANTAN,KOLAM TEMBESU
793,3,KELANTAN,KOT BAHRU
794,3,KELANTAN,KOTA
795,3,KELANTAN,KOTA BHARU
796,3,KELANTAN,KOTA BHARU KELANTAN
797,3,KELANTAN,KOTA BHARUPENDEK
798,3,KELANTAN,KOTA JEMBAL
799,3,KELANTAN,KOTRA JEMBAL
800,3,KELANTAN,KUALA BALAH
801,3,KELANTAN,KUALA BESUT
802,3,KELANTAN,KUALA BETIS
803,3,KELANTAN,KUALA GERIS
804,3,KELANTAN,KUALA KELAR
805,3,KELANTAN,KUALA KERAK
806,3,KELANTAN,KUALA KRAI
807,3,KELANTAN,KUALA LEMAL
808,3,KELANTAN,KUALA NAL
809,3,KELANTAN,KUALA PAHI
810,3,KELANTAN,KUALA PAKU
811,3,KELANTAN,KUALA PERGAU
812,3,KELANTAN,KUALA STONG
813,3,KELANTAN,KUALA SUNGAI
814,3,KELANTAN,KUAU
815,3,KELANTAN,KUBANG BATANG
816,3,KELANTAN,KUBANG BEMBAN
817,3,KELANTAN,KUBANG GATAL
818,3,KELANTAN,KUBANG GENDANG
819,3,KELANTAN,KUBANG KERIAN
820,3,KELANTAN,KUBANG KETAM
821,3,KELANTAN,KUBANG KRAIN
822,3,KELANTAN,KUBANG SEPAT
823,3,KELANTAN,KUBANG TELAGA
824,3,KELANTAN,KUBANG TERAP
825,3,KELANTAN,KUCHELONG
826,3,KELANTAN,KUTANG
827,3,KELANTAN,LABOK
828,3,KELANTAN,LABUH
829,3,KELANTAN,LALANG
830,3,KELANTAN,LANGGAR
831,3,KELANTAN,LAWANG
832,3,KELANTAN,LEMBU
833,3,KELANTAN,LIMAU HANTU
834,3,KELANTAN,LIMAU KASTURI
835,3,KELANTAN,LIMBAT
836,3,KELANTAN,LOJING
837,3,KELANTAN,LOJING GUA MUSANG
838,3,KELANTAN,LOT 235
839,3,KELANTAN,LUBOK ANCHING
840,3,KELANTAN,LUBOK BONGOR
841,3,KELANTAN,LUBOK GONG
842,3,KELANTAN,LUBOK JAMBU
843,3,KELANTAN,LUBOK JONG
844,3,KELANTAN,LUBOK KAWAH
845,3,KELANTAN,LUBOK PUKOL
846,3,KELANTAN,LUBOK SETOL
847,3,KELANTAN,LUBOK TAPAH
848,3,KELANTAN,LUBOK TEMBESU
849,3,KELANTAN,LUNDANG
850,3,KELANTAN,LUNDANG PAKU
851,3,KELANTAN,MACHANG
852,3,KELANTAN,MAHANG BARAT
853,3,KELANTAN,MAHANG TIMOR
854,3,KELANTAN,MAK LIPAH
855,3,KELANTAN,MAK NERALANG
856,3,KELANTAN,MAKA
857,3,KELANTAN,MAMBONG
858,3,KELANTAN,MANEK URAI
859,3,KELANTAN,MANJOR
860,3,KELANTAN,MELAWI
861,3,KELANTAN,MELOR
862,3,KELANTAN,MELOR KOTA BAHRU
863,3,KELANTAN,MELOR KOTA BHARU
864,3,KELANTAN,MENTUAN
865,3,KELANTAN,MERANTI
866,3,KELANTAN,MERAPOH
867,3,KELANTAN,MERBOL
868,3,KELANTAN,MORAK
869,3,KELANTAN,MORAK TUMPAT
870,3,KELANTAN,MUKIM BETING
871,3,KELANTAN,MULONG
872,3,KELANTAN,NIBONG
873,3,KELANTAN,NILAM PURI
874,3,KELANTAN,NIPAH
875,3,KELANTAN,OTA BHARU
876,3,KELANTAN,PADANG BONGOR
877,3,KELANTAN,PADANG EMBON
878,3,KELANTAN,PADANG ENGGANG
879,3,KELANTAN,PADANG GARONG
880,3,KELANTAN,PADANG KEMUNCHUT
881,3,KELANTAN,PADANG LEBAN
882,3,KELANTAN,PADANG PAK AMAT
883,3,KELANTAN,PADANG RAJA
884,3,KELANTAN,PADANG SAKAR
885,3,KELANTAN,PADANG SELISING
886,3,KELANTAN,PADANG TEMBAK
887,3,KELANTAN,PADANG TENGAH
888,3,KELANTAN,PAK PURA
889,3,KELANTAN,PALEKBANG
890,3,KELANTAN,PALEKBANG TUMPAT
891,3,KELANTAN,PALOH
892,3,KELANTAN,PANCHOR
893,3,KELANTAN,PANGKAL PISANG
894,3,KELANTAN,PANJI
895,3,KELANTAN,PARIT
896,3,KELANTAN,PASIR GANDA
897,3,KELANTAN,PASIR HA
898,3,KELANTAN,PASIR HOR
899,3,KELANTAN,PASIR MAS
900,3,KELANTAN,PASIR OUTEH
901,3,KELANTAN,PASIR PEKAN
902,3,KELANTAN,PASIR PUTEH
903,3,KELANTAN,PASIR PUTIH
904,3,KELANTAN,PASIR TUMBOH
905,3,KELANTAN,PATEK
906,3,KELANTAN,PAUH
907,3,KELANTAN,PAUH BUTUT
908,3,KELANTAN,PAUH LIMA
909,3,KELANTAN,PAUH SEMBILAN
910,3,KELANTAN,PAYA
911,3,KELANTAN,PAYA MENGKUANG
912,3,KELANTAN,PEK
913,3,KELANTAN,PEKAN JELAWAT
914,3,KELANTAN,PEKAN MULONG
915,3,KELANTAN,PEKAN SELISING
916,3,KELANTAN,PEKAN TEMANGAN
917,3,KELANTAN,PEMANOK
918,3,KELANTAN,PENAMBANG
919,3,KELANTAN,PENDEK
920,3,KELANTAN,PENDEK KOTA BHARU
921,3,KELANTAN,PENGKALAN
922,3,KELANTAN,PENGKALAN CHEKOK
923,3,KELANTAN,PENGKALAN CHEPA
924,3,KELANTAN,PENGKALAN KUBOR
925,3,KELANTAN,PENGKALAN KUBOR TUMPAT
926,3,KELANTAN,PENGKALAN KUBUR
927,3,KELANTAN,PERINGAT
928,3,KELANTAN,PERIOK
929,3,KELANTAN,PERMATANG SUNGKAI
930,3,KELANTAN,PEROL
931,3,KELANTAN,PERUPOK
932,3,KELANTAN,PINTU GANG
933,3,KELANTAN,PKUBOR TUMPAT
934,3,KELANTAN,PULAI
935,3,KELANTAN,PULAI CHONDONG
936,3,KELANTAN,PULAU
937,3,KELANTAN,PULAU BELANGA
938,3,KELANTAN,PULAU BESAR
939,3,KELANTAN,PULAU CHONDONG
940,3,KELANTAN,PULAU GAJAH
941,3,KELANTAN,PULAU KUNDOR
942,3,KELANTAN,PULAU PANJANG
943,3,KELANTAN,PULAU PISANG
944,3,KELANTAN,RAJA
945,3,KELANTAN,RAMBAI
946,3,KELANTAN,RANTAU PANJANG
947,3,KELANTAN,RELAI
948,3,KELANTAN,RENOK
949,3,KELANTAN,REPEK
950,3,KELANTAN,RUSA
951,3,KELANTAN,SABAK
952,3,KELANTAN,SAKAR
953,3,KELANTAN,SALOR
954,3,KELANTAN,SELEHONG SELATAN
955,3,KELANTAN,SELEHONG UTARA
956,3,KELANTAN,SELIGI
957,3,KELANTAN,SELISING
958,3,KELANTAN,SEMERAK
959,3,KELANTAN,SEMUT API
960,3,KELANTAN,SENAK
961,3,KELANTAN,SENENG
962,3,KELANTAN,SERDANG
963,3,KELANTAN,SERING
964,3,KELANTAN,SETERPA
965,3,KELANTAN,SIGAR
966,3,KELANTAN,SIMPANGAN
967,3,KELANTAN,SOKOR
968,3,KELANTAN,SUNGAI PINANG
969,3,KELANTAN,TABAR
970,3,KELANTAN,TAKANG
971,3,KELANTAN,TALAK
972,3,KELANTAN,TANAH MERAH
973,3,KELANTAN,TANJONG CHAT
974,3,KELANTAN,TANJONG JERING
975,3,KELANTAN,TANJONG PAUH
976,3,KELANTAN,TANJUNG PAGAR
977,3,KELANTAN,TAPANG
978,3,KELANTAN,TASIK
979,3,KELANTAN,TASIK BERANGAN
980,3,KELANTAN,TAWANG
981,3,KELANTAN,TEBING TINGGI
982,3,KELANTAN,TELAGA PAPAN SEMERAK
983,3,KELANTAN,TELEKONG
984,3,KELANTAN,TELIAR
985,3,KELANTAN,TELIPOK
986,3,KELANTAN,TELOK
987,3,KELANTAN,TELOK BHARU
988,3,KELANTAN,TELOK KITANG
989,3,KELANTAN,TELOK MESIRA
990,3,KELANTAN,TELOK RENJUNA
991,3,KELANTAN,TELONG
992,3,KELANTAN,TEMANGAN
993,3,KELANTAN,TEMU RANGGAS
994,3,KELANTAN,TENDONG
995,3,KELANTAN,TENGAH
996,3,KELANTAN,TEPUS
997,3,KELANTAN,TIONG
998,3,KELANTAN,TIUMPAT
999,3,KELANTAN,TOK BALI
1000,3,KELANTAN,TOK BOK
1001,3,KELANTAN,TOK KU
1002,3,KELANTAN,TOK SANGKOT
1003,3,KELANTAN,TOK UBAN
1004,3,KELANTAN,TUALANG SALAK
1005,3,KELANTAN,TUEL
1006,3,KELANTAN,TUJOH
1007,3,KELANTAN,TUMPAT
1008,3,KELANTAN,ULU KUSIAL
1009,3,KELANTAN,ULU NENGGIRI
1010,3,KELANTAN,ULU SAT
1011,3,KELANTAN,WAKAF BAHRU
1012,3,KELANTAN,WAKAF BARU
1013,3,KELANTAN,WAKAF BHARU
1014,3,KELANTAN,WAKAF BHARU KELANTAN
1015,3,KELANTAN,WAKAF DELIMA
1016,3,KELANTAN,WAKAF SIKU
1017,3,KELANTAN,WAKAF STAN
1018,3,KELANTAN,WAKAG BHARU
1019,3,KELANTAN,YER LANAS
1020,4,MELAKA,AIR KEROH
1021,4,MELAKA,AIR MOLEK
1022,4,MELAKA,ALAI
1023,4,MELAKA,ALOR GAJAH
1024,4,MELAKA,ALOR GAJAH MELAKA
1025,4,MELAKA,ALOR GAJAH SELANDAR
1026,4,MELAKA,ASAHAN
1027,4,MELAKA,AYER HITAM DARAT
1028,4,MELAKA,AYER KEROH
1029,4,MELAKA,AYER KERUH
1030,4,MELAKA,AYER MOLEK
1031,4,MELAKA,AYER MOLKE
1032,4,MELAKA,AYER PA ABAS
1033,4,MELAKA,AYER SALAK
1034,4,MELAKA,BACHANG
1035,4,MELAKA,BALAI PANJANG
1036,4,MELAKA,BALAI PANJANG MALIM
1037,4,MELAKA,BANDAR ALOR GAJAH
1038,4,MELAKA,BANDAR BARU SUNGAI UDANG
1039,4,MELAKA,BANDAR BUKIT BARU
1040,4,MELAKA,BANDAR HILIR
1041,4,MELAKA,BANDAR JASIN
1042,4,MELAKA,BANDAR MASJID TANAH
1043,4,MELAKA,BANDAR MELAKA
1044,4,MELAKA,BANDAR MERLIMAU
1045,4,MELAKA,BANDAR PULAU SEBANG
1046,4,MELAKA,BANDARAYA MELAKA
1047,4,MELAKA,BATANG MALAKA
1048,4,MELAKA,BATANG TIGA
1049,4,MELAKA,BATU BERENDAM
1050,4,MELAKA,BATU HAMPAR
1051,4,MELAKA,BEKOH
1052,4,MELAKA,BELIMBING
1053,4,MELAKA,BEMBAN
1054,4,MELAKA,BERINGIN
1055,4,MELAKA,BERTAM
1056,4,MELAKA,BERTAM ULU
1057,4,MELAKA,BRISU
1058,4,MELAKA,BUKIT BARU
1059,4,MELAKA,BUKIT BERUANG
1060,4,MELAKA,BUKIT CHINA
1061,4,MELAKA,BUKIT CINA
1062,4,MELAKA,BUKIT GADONG
1063,4,MELAKA,BUKIT KATIL
1064,4,MELAKA,BUKIT KATIL AYER KEROH
1065,4,MELAKA,BUKIT LARANG
1066,4,MELAKA,BUKIT LINTANG
1067,4,MELAKA,BUKIT PALAH
1068,4,MELAKA,BUKIT PIATU
1069,4,MELAKA,BUKIT RAMBAI
1070,4,MELAKA,BUKIT SEBUKOR
1071,4,MELAKA,BUKIT SENGGEH
1072,4,MELAKA,BUKIT SENJUANG
1073,4,MELAKA,BUKIT SERINDIT
1074,4,MELAKA,BUKTI KATIL
1075,4,MELAKA,CHABAU
1076,4,MELAKA,CHENG
1077,4,MELAKA,CHIN CHIN
1078,4,MELAKA,CHOHONG
1079,4,MELAKA,DURIAN DAUN
1080,4,MELAKA,DURIAN DAUN DALAM
1081,4,MELAKA,DURIAN TUNGGAL
1082,4,MELAKA,DURIAN TUNGGAL HANG TUAH JAYA
1083,4,MELAKA,DUYONG
1084,4,MELAKA,GADEK
1085,4,MELAKA,HANG TUAH
1086,4,MELAKA,HANG TUAH JAYA
1087,4,MELAKA,HANG TUAH JAYA BEMBAN
1088,4,MELAKA,HANG TUAN JAYA
1089,4,MELAKA,JASIN
1090,4,MELAKA,JUS
1091,4,MELAKA,KAMPUNG KANDANG
1092,4,MELAKA,KANDANG
1093,4,MELAKA,KELEMAK
1094,4,MELAKA,KEM TRENDAK
1095,4,MELAKA,KEMUNING
1096,4,MELAKA,KESANG
1097,4,MELAKA,KLEBANG
1098,4,MELAKA,KLEBANG BESAR
1099,4,MELAKA,KLEBANG KECHIL
1100,4,MELAKA,KOTA LAKSAMANA
1101,4,MELAKA,KRUBONG
1102,4,MELAKA,KUALA LINGGI
1103,4,MELAKA,KUALA SUNGAI BARU
1104,4,MELAKA,KUBU
1105,4,MELAKA,LENDU
1106,4,MELAKA,LIBOK CHINA
1107,4,MELAKA,LIMBONGAN
1108,4,MELAKA,LINGGI
1109,4,MELAKA,LUBOK CHINA
1110,4,MELAKA,LUBOK CINA
1111,4,MELAKA,LUBUK CHINA
1112,4,MELAKA,LUBUK CINA
1113,4,MELAKA,MACHAP
1114,4,MELAKA,MACHAP UMBOO
1115,4,MELAKA,MACHAP UMBOO BARU
1116,4,MELAKA,MALAIM
1117,4,MELAKA,MALAKA PINDAH
1118,4,MELAKA,MALIM
1119,4,MELAKA,MALIM JAYA
1120,4,MELAKA,MASJID TANAH
1121,4,MELAKA,MELAKA
1122,4,MELAKA,MELAKA RAYA
1123,4,MELAKA,MELAKA TENGAH
1124,4,MELAKA,MELAKAPADANG TEMU
1125,4,MELAKA,MELEKEK
1126,4,MELAKA,MERLIMAU
1127,4,MELAKA,MERLIMAU BARAT
1128,4,MELAKA,MLAKA
1129,4,MELAKA,MUKIM ALAI
1130,4,MELAKA,MUKIM AYER MOLEK
1131,4,MELAKA,MUKIM BALAI PANJANG
1132,4,MELAKA,MUKIM TANJONG KLING
1133,4,MELAKA,NUKIT RAMBAI
1134,4,MELAKA,NYALAS
1135,4,MELAKA,PADANG SEBANG
1136,4,MELAKA,PADANG SEMABOK
1137,4,MELAKA,PADANG TEMU
1138,4,MELAKA,PARIT MELANA
1139,4,MELAKA,PAYA DALAM
1140,4,MELAKA,PAYA REDAN
1141,4,MELAKA,PAYA RUMPUT
1142,4,MELAKA,PEGOH
1143,4,MELAKA,PEKAN ASAHAN
1144,4,MELAKA,PEKAN AYER MOLEK
1145,4,MELAKA,PEKAN BATANG MELAKA
1146,4,MELAKA,PEKAN BATU BERENDAM
1147,4,MELAKA,PEKAN BEMBAN
1148,4,MELAKA,PEKAN BUKIT RAMBAI
1149,4,MELAKA,PEKAN CHINCHIN
1150,4,MELAKA,PEKAN DURIAN TUNGGAL
1151,4,MELAKA,PEKAN KANDANG
1152,4,MELAKA,PEKAN KESANG PAJAK
1153,4,MELAKA,PEKAN KLEBANG
1154,4,MELAKA,PEKAN KUALA SG BARU
1155,4,MELAKA,PEKAN LUBOK CHINA
1156,4,MELAKA,PEKAN NYALAS
1157,4,MELAKA,PEKAN PAYA RUMPUT
1158,4,MELAKA,PEKAN REMBIA
1159,4,MELAKA,PEKAN SELANDAR
1160,4,MELAKA,PEKAN SEMPANG BEKOH
1161,4,MELAKA,PEKAN SUNGEI RAMBAI
1162,4,MELAKA,PEKAN SUNGEI UDANG
1163,4,MELAKA,PEKAN TANGGA BATU
1164,4,MELAKA,PEKAN TANJONG KLING
1165,4,MELAKA,PENGKALAN LAMA
1166,4,MELAKA,PENGKALAN RAMA
1167,4,MELAKA,PERINGGIT JAYA
1168,4,MELAKA,PERMATANG PASIR
1169,4,MELAKA,PERNU
1170,4,MELAKA,PLAZA MELAKA
1171,4,MELAKA,POKOK MANGGA
1172,4,MELAKA,PONDOK BATANG
1173,4,MELAKA,POS ASAHAN
1174,4,MELAKA,PRINGGIT
1175,4,MELAKA,PULAU GADONG
1176,4,MELAKA,PULAU SEBANG
1177,4,MELAKA,RAMUAN CHINA BESAR
1178,4,MELAKA,RAMUAN CHINA KECHIL
1179,4,MELAKA,RANTAU PANJANG
1180,4,MELAKA,REMBIA
1181,4,MELAKA,RIM
1182,4,MELAKA,RUMBIA
1183,4,MELAKA,SEBATU
1184,4,MELAKA,SELANDAR
1185,4,MELAKA,SEMABOK
1186,4,MELAKA,SEMPANG
1187,4,MELAKA,SEMPANG EMPAT
1188,4,MELAKA,SEMUJUK MERLIMAU
1189,4,MELAKA,SERKAM
1190,4,MELAKA,SERKAM MERLIMAU
1191,4,MELAKA,SIMPANG AMPAT
1192,4,MELAKA,SIMPANG BEKOH
1193,4,MELAKA,SOLOK BUKIT BARU DALAM
1194,4,MELAKA,SUNGAI RAMBAI
1195,4,MELAKA,SUNGAI UDANG
1196,4,MELAKA,SUNGAI UDANG JAYA
1197,4,MELAKA,SUNGEI BARU ILIR
1198,4,MELAKA,SUNGEI BARU TENGAH
1199,4,MELAKA,SUNGEI BARU ULU
1200,4,MELAKA,SUNGEI BULOH
1201,4,MELAKA,SUNGEI PETAI
1202,4,MELAKA,SUNGEI SIPUT
1203,4,MELAKA,TABOH NANING
1204,4,MELAKA,TAMAN AIR MOLEK
1205,4,MELAKA,TAMAN KOTA LAKSAMANA
1206,4,MELAKA,TAMPIN
1207,4,MELAKA,TANGGA BATU
1208,4,MELAKA,TANGKAK
1209,4,MELAKA,TANJONG KLING
1210,4,MELAKA,TANJONG MINYAK
1211,4,MELAKA,TANJONG RIMAU
1212,4,MELAKA,TANJUNG BIDARA
1213,4,MELAKA,TANJUNG MINYAKMALIM
1214,4,MELAKA,TEBONG
1215,4,MELAKA,TEDONG
1216,4,MELAKA,TEHEL
1217,4,MELAKA,TELOK EMAS
1218,4,MELAKA,TELOK MAS
1219,4,MELAKA,TELUK EMAS
1220,4,MELAKA,TELUK MAS
1221,4,MELAKA,TENGKERA
1222,4,MELAKA,TENGKERA JAYA
1223,4,MELAKA,TIANG DUA
1224,4,MELAKA,TIANG DUA BUKIT LINTANG
1225,4,MELAKA,UJONG PASIR
1226,4,MELAKA,UMBAI
1227,5,NEGERI SEMBILAN,AIR KUNING SELATAN
1228,5,NEGERI SEMBILAN,ALOR GAJAH
1229,5,NEGERI SEMBILAN,AMPANG TINGGI
1230,5,NEGERI SEMBILAN,AMPANGAN
1231,5,NEGERI SEMBILAN,AYER KUNING
1232,5,NEGERI SEMBILAN,AYER KUNING SELATAN
1233,5,NEGERI SEMBILAN,BAHAU
1234,5,NEGERI SEMBILAN,BANDAR BAHAU
1235,5,NEGERI SEMBILAN,BANDAR BARU ENSTEK
1236,5,NEGERI SEMBILAN,BANDAR BARU KOTA SRI MAS
1237,5,NEGERI SEMBILAN,BANDAR BARU SERTING
1238,5,NEGERI SEMBILAN,BANDAR ENSTEK
1239,5,NEGERI SEMBILAN,BANDAR ENSTEK NILAI
1240,5,NEGERI SEMBILAN,BANDAR GEMAS
1241,5,NEGERI SEMBILAN,BANDAR KUALA KLAWANG
1242,5,NEGERI SEMBILAN,BANDAR KUALA PILAH
1243,5,NEGERI SEMBILAN,BANDAR MANTIN UTAMA
1244,5,NEGERI SEMBILAN,BANDAR NILAI UTAMA
1245,5,NEGERI SEMBILAN,BANDAR PORT DICKSON
1246,5,NEGERI SEMBILAN,BANDAR REMBAU
1247,5,NEGERI SEMBILAN,BANDAR SEREMBAN
1248,5,NEGERI SEMBILAN,BANDAR SEREMBAN 3
1249,5,NEGERI SEMBILAN,BANDAR SEREMBAN UTAMA
1250,5,NEGERI SEMBILAN,BANDAR SERI JEMPOL
1251,5,NEGERI SEMBILAN,BANDAR SERI SENDAYAN
1252,5,NEGERI SEMBILAN,BANDAR SERTING
1253,5,NEGERI SEMBILAN,BANDAR SRI JEMPOL
1254,5,NEGERI SEMBILAN,BANDAR SRI SENDAYAN
1255,5,NEGERI SEMBILAN,BANDAR TAMPIN
1256,5,NEGERI SEMBILAN,BANDAR TELOK KEMANG
1257,5,NEGERI SEMBILAN,BATANG MELAKA
1258,5,NEGERI SEMBILAN,BATU HAMPAR
1259,5,NEGERI SEMBILAN,BATU KIKIR
1260,5,NEGERI SEMBILAN,BERANANG
1261,5,NEGERI SEMBILAN,BONGEK
1262,5,NEGERI SEMBILAN,BROGA
1263,5,NEGERI SEMBILAN,BUKIT PELANDOK
1264,5,NEGERI SEMBILAN,CHEMBONG
1265,5,NEGERI SEMBILAN,CHENGKAU
1266,5,NEGERI SEMBILAN,CHUAH
1267,5,NEGERI SEMBILAN,DURIAN TIPUS
1268,5,NEGERI SEMBILAN,FELDA SENDAYAN
1269,5,NEGERI SEMBILAN,GADONG
1270,5,NEGERI SEMBILAN,GEMAS
1271,5,NEGERI SEMBILAN,GEMENCHEH
1272,5,NEGERI SEMBILAN,GLAMI LEMI
1273,5,NEGERI SEMBILAN,JELAI
1274,5,NEGERI SEMBILAN,JELEBU
1275,5,NEGERI SEMBILAN,JELEI
1276,5,NEGERI SEMBILAN,JEMAPOH
1277,5,NEGERI SEMBILAN,JEMPOL
1278,5,NEGERI SEMBILAN,JIMAH
1279,5,NEGERI SEMBILAN,JOHOL
1280,5,NEGERI SEMBILAN,JUASSEH
1281,5,NEGERI SEMBILAN,KENABOI
1282,5,NEGERI SEMBILAN,KEPIS
1283,5,NEGERI SEMBILAN,KERU
1284,5,NEGERI SEMBILAN,KOTA
1285,5,NEGERI SEMBILAN,KOTA SERI EMAS
1286,5,NEGERI SEMBILAN,KUALA JEMPOL
1287,5,NEGERI SEMBILAN,KUALA KLAWANG
1288,5,NEGERI SEMBILAN,KUALA PILAH
1289,5,NEGERI SEMBILAN,KUALA SAWAH
1290,5,NEGERI SEMBILAN,KUNDOR
1291,5,NEGERI SEMBILAN,LABU
1292,5,NEGERI SEMBILAN,LADANG GEDDES
1293,5,NEGERI SEMBILAN,LANGKAP
1294,5,NEGERI SEMBILAN,LEGONG ILIR
1295,5,NEGERI SEMBILAN,LEGONG ULU
1296,5,NEGERI SEMBILAN,LENGGENG
1297,5,NEGERI SEMBILAN,LINGGI
1298,5,NEGERI SEMBILAN,LUBOK CHINA
1299,5,NEGERI SEMBILAN,LUBOK CINA
1300,5,NEGERI SEMBILAN,LUKUT
1301,5,NEGERI SEMBILAN,MANTIN
1302,5,NEGERI SEMBILAN,MELAKA
1303,5,NEGERI SEMBILAN,MIKU
1304,5,NEGERI SEMBILAN,NEGERI SEMBILAN
1305,5,NEGERI SEMBILAN,NERASAU
1306,5,NEGERI SEMBILAN,NILAI
1307,5,NEGERI SEMBILAN,NLAI
1308,5,NEGERI SEMBILAN,PAJAM
1309,5,NEGERI SEMBILAN,PANTAI
1310,5,NEGERI SEMBILAN,PARIT TINGGI
1311,5,NEGERI SEMBILAN,PASIR BESAR
1312,5,NEGERI SEMBILAN,PASIR PANJANG
1313,5,NEGERI SEMBILAN,PEDAS
1314,5,NEGERI SEMBILAN,PEKAN AIR KUNING
1315,5,NEGERI SEMBILAN,PEKAN AIR MAWANG
1316,5,NEGERI SEMBILAN,PEKAN AYER KUNING
1317,5,NEGERI SEMBILAN,PEKAN AYER KUNING SELATAN
1318,5,NEGERI SEMBILAN,PEKAN BAGAN PINANG
1319,5,NEGERI SEMBILAN,PEKAN BAHAU
1320,5,NEGERI SEMBILAN,PEKAN BATANG MELAKA
1321,5,NEGERI SEMBILAN,PEKAN BATU KIKIR
1322,5,NEGERI SEMBILAN,PEKAN BROGA
1323,5,NEGERI SEMBILAN,PEKAN BUKIT GELUGOR
1324,5,NEGERI SEMBILAN,PEKAN BUKIT KEPAYANG
1325,5,NEGERI SEMBILAN,PEKAN BUKIT PELANDOK
1326,5,NEGERI SEMBILAN,PEKAN BUKTI
